timestamp,open,high,low,close,volume
2024-02-11,105.75692204609734,106.45056625468156,103.5887505794906,105.32872264893561,904
2024-02-12,105.70447295622422,106.71990936971349,104.55874193033532,105.59742608415912,939
2024-02-13,104.87234930362456,106.24174710529499,104.92586079364469,105.49521869298056,226
2024-02-14,103.12476517517128,103.80265555943653,101.27661267361086,103.03817471224569,205
2024-02-15,102.2911449853207,103.2145112641351,100.82903127361395,102.09848629545628,703
2024-02-16,101.23528003543613,101.95316658278804,101.19583183069993,101.6772087535367,898
2024-02-17,104.3683157589473,104.58772131878625,103.38662254501634,104.29145320597453,477
2024-02-18,105.50779414433445,106.11946767448524,104.91649891180383,105.47868978511146,150
2024-02-19,101.88112432547068,103.34588589853007,102.14400933986816,102.452609474386,128
2024-02-20,103.77967109334972,104.75623119597458,102.13768863940976,103.60077741317558,561
2024-02-21,103.61100511552706,105.06829096081773,101.37590453210788,103.33061285234295,395
2024-02-22,103.01829447331868,103.90559866333204,102.17605263864061,102.47676885173104,396
2024-02-23,104.72702245543022,105.12015216443105,102.91863681106747,104.20012142941276,825
2024-02-24,106.07328579042613,107.75261237045332,106.08744175896558,106.76212047440467,878
2024-02-25,108.6557681926795,109.62341603031815,108.3682434045194,109.12468071263706,506
2024-02-26,108.20376329979612,108.9369890981956,107.24244262831122,107.94624566619179,868
2024-02-27,108.08471388994548,108.6834915950293,107.25981629932927,107.82782091448937,913
2024-02-28,109.24787162044952,110.15170705746554,107.96608696332407,108.99034777729649,712
2024-02-29,113.36780377686857,112.02782255976504,110.85691308974673,111.44143803154121,504
2024-03-01,111.26853481119721,112.24276281297121,109.84786114296071,110.98308955585063,445
2024-03-02,111.6795544226133,112.87814105902429,110.13689065724756,111.11177160252299,721
2024-03-03,109.87610253625753,110.3447215802825,108.51857567794413,109.39910165451093,519
2024-03-04,107.8323840320025,108.70754426739907,106.9604702373704,107.5066884063496,281
2024-03-05,109.47410542881782,110.97681204699356,108.92012571642216,109.631740051138,924
2024-03-06,113.22370471852626,113.64360987233671,111.46652449536676,112.84422010827963,100
2024-03-07,112.81378725785018,114.31224610602418,111.94974127130678,113.20019986511896,930
2024-03-08,115.58885635753302,116.71356186129391,115.19604328330229,115.70726566090302,666
2024-03-09,116.68785593708373,117.9793757602727,115.88087155828367,116.93053771099828,470
2024-03-10,116.18123527148119,116.7537933098603,114.76460464010214,116.14029820178803,760
2024-03-11,118.52041869614162,118.37534449993434,117.19779205336556,117.36308941280487,530
2024-03-12,120.00552994944091,122.18816169135951,119.66748244954682,120.93916254573679,408
2024-03-13,121.71064056270416,123.09308227141442,120.69882234698981,121.3675104675169,236
2024-03-14,124.19043984355008,126.47643319218751,123.71149844484833,124.99679777914491,301
2024-03-15,120.02134163807071,122.3338987997212,119.63893714923668,120.25730757096542,535
2024-03-16,122.94558787819956,123.01743879827184,122.30355363004813,122.40111257971587,412
2024-03-17,123.10734672573994,124.51136703455255,122.8889779351338,123.07520671619221,216
2024-03-18,122.43831962629582,124.06886301812965,121.95314954192978,122.97719201526047,765
2024-03-19,123.3030617137015,125.7556150349403,122.53085231747073,123.66071356833147,902
2024-03-20,120.52537461359702,120.7814265964521,119.63773405168189,120.18557573912969,674
2024-03-21,119.8810486475961,120.82637104236429,118.92693573406599,120.24623196345468,343
2024-03-22,121.56868640126915,122.16076078375615,121.29121713761263,121.46045710647816,636
2024-03-23,124.9390311159131,124.85429733380629,123.94928509528485,124.9162451959612,701
2024-03-24,124.053904585611,125.11682724857351,123.98521285929513,124.3797047594139,174
2024-03-25,124.33468959829018,123.88315122285067,122.5886356075286,123.26271755362752,905
2024-03-26,123.07616297761746,123.83440035969655,121.73550413080024,122.75920346645844,485
2024-03-27,124.0774364085338,126.26088568975118,124.52021438450458,125.0900077018626,309
2024-03-28,126.34073707856669,128.18559534078992,125.43978769329688,126.24750992118197,574
2024-03-29,125.3570962812637,127.16320143274092,124.18484310904067,125.68798951364789,517
2024-03-30,127.64074104727271,127.92607255204341,126.50297031463617,127.2145243798746,446
2024-03-31,127.51241910935434,128.45947214289652,126.49083342253812,127.90867947857069,628
2024-04-01,130.288601238903,131.5919290453897,129.91082288696526,130.34596945963645,739
2024-04-02,129.69435691137198,129.78174666837143,128.1769611829241,129.44186327188174,975
2024-04-03,129.71941657577128,131.2022683616134,127.56575466835727,129.28653897868622,862
2024-04-04,128.40217446889403,130.59204273278255,129.23814492248556,129.0023226724219,278
2024-04-05,126.4080421582372,127.34070495010532,125.9737404038929,126.57529277615767,281
2024-04-06,127.43006067470634,127.81096606574138,126.37899726669654,127.66753333028682,763
2024-04-07,128.36297925835976,130.3665800617293,127.7911665676681,128.6896438746466,124
2024-04-08,130.08259790807207,130.1426008653052,128.01429785124589,129.19987078793153,279
2024-04-09,129.4331873766617,130.84960467716795,128.53268911453912,129.23069652118122,809
2024-04-10,126.26951305991287,127.10274120768321,125.85666014334394,126.89995503708039,600
2024-04-11,127.01759536507707,127.2589768800728,125.63650300924573,126.55866439154968,955
2024-04-12,127.43431345700246,127.37585720835524,124.78934432766624,126.37323535849615,260
2024-04-13,125.78491345032847,126.29217111693528,124.1414703984023,125.26868082005291,276
2024-04-14,124.68642441374388,126.22107666098127,124.27730806568329,125.44610939672089,384
2024-04-15,126.51209407391683,128.0656360765237,125.96014959341119,126.75421111034996,162
2024-04-16,131.66003848736432,131.4927726980797,130.27038602480724,131.026582912771,761
2024-04-17,131.5219038056253,132.80454879592403,131.0920176323445,131.8757385384347,765
2024-04-18,133.11274903395335,133.95098713573617,131.6936132486911,132.89083931988023,255
2024-04-19,133.62926451506254,134.49916690537725,132.452439728758,133.24194748834788,981
2024-04-20,129.44093982196077,131.26021249679425,128.7595176293016,129.9044050577498,568
2024-04-21,130.32161462882047,130.78905626093243,128.31367690752865,130.35137730685136,148
2024-04-22,129.3512040566989,131.20478064136563,129.5362753750176,130.97183772673344,948
2024-04-23,135.88612813103686,138.03716036265325,135.5613337177879,136.398321951704,183
2024-04-24,136.38731594644517,137.67975702813155,134.91299306105978,136.51360002214176,460
2024-04-25,136.99280311582655,138.2424514385307,136.82073239331976,137.61669470680897,788
2024-04-26,138.8634768193643,139.82284715515976,138.06633343498743,138.0472711673985,247
2024-04-27,135.49484440317912,137.26775240930587,135.71395824761814,136.20991509215943,729
2024-04-28,138.77553847784097,140.58520931322138,138.93095668170238,138.99556072118946,441
2024-04-29,141.06479707520606,142.03318602726807,140.1751835285837,140.99942678656302,575
2024-04-30,143.80212732518214,145.1118646430901,142.07228149105433,143.0814906806491,162
2024-05-01,141.0447846954699,143.64038619228123,139.92449711492196,141.76271577105962,800
2024-05-02,145.6498862690093,145.9438223186923,143.90484070604975,145.06830439293182,459
2024-05-03,142.76971879785705,144.25038774282444,141.8741525317517,142.76460226734727,660
2024-05-04,143.94756212942383,145.76100442974038,143.02361366435605,144.4383164549478,426
2024-05-05,149.55027944369937,151.00354348533392,149.4247953610717,149.31922770656774,868
2024-05-06,147.93768490409312,148.35569332601634,146.7203477772521,147.8381550563064,835
2024-05-07,146.90545115852143,148.54858532710006,145.82012700015736,147.20555959710083,240
2024-05-08,147.93976336977116,149.43407457070091,147.64415545016607,147.90486232727613,314
2024-05-09,147.20525422061286,147.51854127583218,145.82603399744028,147.39791101904373,534
2024-05-10,144.85334282953707,145.20495490057857,143.62733595316425,144.79658415691145,990
2024-05-11,145.76477544378403,145.41409401764346,144.6413540634739,145.4337101065235,822
2024-05-12,144.60211108714398,144.67439926184903,142.4927117460182,143.80910267907132,417
2024-05-13,144.63737979092824,146.61505866823967,143.12094111143946,145.25628754034167,131
2024-05-14,144.98395575920222,145.6686175979221,142.82650594434483,143.91743907187407,769
2024-05-15,146.5412639821479,148.55435527211904,146.39319758875897,147.51730788190915,384
2024-05-16,146.37490874971888,148.2651090700223,145.68048174700678,146.45080129723667,404
2024-05-17,146.6008368680676,146.61662753571787,145.7316004495577,146.3066782648253,528
2024-05-18,148.57420863343216,148.58202147988706,147.01854479129253,148.43371269956464,576
2024-05-19,146.16063430678645,147.4442102172484,145.90002597965116,146.47198406669673,385
2024-05-20,147.32284281072634,148.61893666037463,146.3911208172953,147.426903935905,243
2024-05-21,150.29468897714045,151.5248420704228,149.78001816785243,150.54118944446986,523
2024-05-22,147.5315405968753,147.79250192532746,146.58673306247422,147.8262229753474,118
2024-05-23,149.12029174092254,149.65093067265562,147.52865963976853,148.69549069241202,117
2024-05-24,149.8937640238914,150.06302153065644,148.19648630877992,149.71525628090887,868
2024-05-25,151.43244722683318,153.1137382988785,151.03391022389087,151.7789020244635,689
2024-05-26,150.25480054042393,150.98829972575572,148.939938070354,149.8050006027073,470
2024-05-27,147.81773713697706,148.19414748337508,147.1534692344299,147.66408737653876,274
2024-05-28,149.61440156719206,149.95103704910423,148.43011713781064,149.2079705077726,293
2024-05-29,150.61675427520075,150.77233309329446,149.11328960771652,150.30193985423895,601
